unit_code,db_path,table_name,source_file,source_sheet,db_column_1,db_column_2,db_column_3,db_column_4,db_column_5,db_column_6,db_column_7,db_column_8,db_column_9,db_column_10,db_column_11,db_column_12,db_column_13,db_column_14,db_column_15,db_column_16,db_column_17,db_column_18,db_column_19,db_column_20,db_column_21,db_column_22,db_column_23,db_column_24,db_column_25,db_column_26,db_column_27,db_column_28,db_column_29,db_column_30,db_column_31,db_column_32,db_column_33,db_column_34,db_column_35,db_column_36,db_column_37,db_column_38,db_column_39,db_column_40,db_column_41,db_column_42,db_column_43,db_column_44
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_chu_minh_tam,i1.5 report_processed.xlsx,Chu Minh Tám,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_dao_ngoc_hai,i1.5 report_processed.xlsx,Đào Ngọc Hải,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_anh_man,i1.5 report_processed.xlsx,Đỗ Anh Mẫn,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_duc_tri,i1.5 report_processed.xlsx,Đỗ Đức Trí,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_huy_thong,i1.5 report_processed.xlsx,Đỗ Huy Thông,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_manh_hung,i1.5 report_processed.xlsx,Đỗ Mạnh Hùng,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_quyet_tien,i1.5 report_processed.xlsx,Đỗ Quyết Tiến,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_do_tran_quy,i1.5 report_processed.xlsx,Đỗ Trần Quý,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_khuat_anh_chien,i1.5 report_processed.xlsx,Khuất Anh Chiến,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_le_quyet_tien,i1.5 report_processed.xlsx,Lê Quyết Tiến,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_le_van_tuan,i1.5 report_processed.xlsx,Lê Văn Tuấn,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_nguyen_son_loc,i1.5 report_processed.xlsx,Nguyễn Sơn Lộc,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_nguyen_van_minh,i1.5 report_processed.xlsx,Nguyễn Văn Minh,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_pham_anh_tuan,i1.5 report_processed.xlsx,Phạm Anh Tuấn,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_phung_tuan_anh,i1.5 report_processed.xlsx,Phùng Tuấn Anh,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_shc_theo_sa,i1.5 report_processed.xlsx,shc_theo_SA,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,SA,Số lượng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_th_shc_i15,i1.5 report_processed.xlsx,TH_SHC_I15,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,Đơn vị,NVKT_DB,Số TB Suy hao cao K1,Số TB quản lý,Tỉ lệ SHC (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_th_shc_theo_to,i1.5 report_processed.xlsx,TH_SHC_theo_to,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,Đơn vị,Số TB Suy hao cao K1,Số TB quản lý,Tỉ lệ SHC (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,chi_tieu_i_i1_5_report_tran_thanh,i1.5 report_processed.xlsx,Trần Thành,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TT,MA_TB,ACCOUNT_CTS,TEN_TB_ONE,DIACHI_ONE,NGAY_SUYHAO,THIETBI,SA,KETCUOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,ghtt_ghtt_hni_report_kq_hni,ghtt_hni report_processed.xlsx,kq_hni,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,Đơn vị,Hoàn thành T,Giao NVKT T,Tỷ lệ T,Hoàn thành T+1,Giao NVKT T+1,Tỷ lệ T+1,SL GHTT >=6T,Hoàn thành >=6T T+1,Tỷ lệ >=6T T+1,Tỷ lệ Tổng,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,ghtt_ghtt_nvktdb_report_kq_nvktdb,ghtt_nvktdb report_processed.xlsx,kq_nvktdb,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,NVKT,Đơn vị,TTVT,Hoàn thành T,Giao NVKT T,Tỷ lệ T,Hoàn thành T+1,Giao NVKT T+1,Tỷ lệ T+1,SL GHTT >=6T,Hoàn thành >=6T T+1,Tỷ lệ >=6T T+1,Tỷ lệ Tổng,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,ghtt_ghtt_sontay_report_kq_sontay,ghtt_sontay report_processed.xlsx,kq_sontay,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,Đơn vị,Hoàn thành T,Giao NVKT T,Tỷ lệ T,Hoàn thành T+1,Giao NVKT T+1,Tỷ lệ T+1,SL GHTT >=6T,Hoàn thành >=6T T+1,Tỷ lệ >=6T T+1,Tỷ lệ Tổng,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,kpi_nvkt_c11_nvktdb_report_c11_kpi_nvkt,c11-nvktdb report_processed.xlsx,c11 kpi nvkt,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,STT,đơn vị,NVKT,SM1,SM2,"Tỷ lệ sửa chữa phiếu chất lượng chủ động dịch vụ FiberVNN, MyTV đạt yêu cầu",SM3,SM4,Tỷ lệ phiếu sửa chữa báo hỏng dịch vụ BRCĐ đúng quy định không tính hẹn,Chỉ tiêu BSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,kpi_nvkt_c12_nvktdb_report_c12_kpi_nvkt,c12-nvktdb report_processed.xlsx,c12 kpi nvkt,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,STT,đơn vị,NVKT,SM1,SM2,Tỷ lệ thuê bao báo hỏng dịch vụ BRCĐ lặp lại,SM3,SM4,Tỷ lệ sự cố dịch vụ BRCĐ,Chỉ tiêu BSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,kpi_nvkt_c13_nvktdb_report_c13_kpi_nvkt,c13-nvktdb report_processed.xlsx,c13 kpi nvkt,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,STT,đơn vị,NVKT,SM1,SM2,Tỷ lệ sửa chữa dịch vụ kênh TSL hoàn thành đúng thời gian quy định,SM3,SM4,Tỷ lệ thuê bao báo hỏng dịch vụ kênh TSL lặp lại,SM5,SM6,Tỷ lệ sự cố dịch vụ kênh TSL,Chỉ tiêu BSC,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,kq_tiep_thi_kq_tiep_thi_report_kq_th,kq_tiep_thi report_processed.xlsx,kq_th,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,STT,Đơn vị,Dịch vụ BRCĐ,Dịch vụ MyTV,Tổng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,kq_tiep_thi_kq_tiep_thi_report_kq_tiep_thi,kq_tiep_thi report_processed.xlsx,kq_tiep_thi,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,STT,Đơn vị,Mã NV,Tên NV,Dịch vụ BRCĐ,Dịch vụ MyTV,Tổng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,tam_dung_khoi_phuc_dich_vu_ngung_psc_fiber_thang_t_1_cap_ttvt_th_ngung_psc_thang_t_1,ngung_psc_fiber_thang_t-1_cap_ttvt_processed.xlsx,TH_ngung_PSC-Thang T-1,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,Đơn vị/Nhân viên KT,Phát triển mới | Yêu cầu(*) | Lắp mới,Phát triển mới | Yêu cầu(*) | Phục hủy,Phát triển mới | Yêu cầu(*) | Lũy kế tháng,Phát triển mới | Yêu cầu(*) | Lũy kế năm,Phát triển mới | Hoàn công | Hoàn công(*) (1.5),Phát triển mới | Hoàn công | Lũy kế tháng(1.6),Phát triển mới | Hoàn công | Lũy kế năm(1.7),Phát triển mới | Tồn(trong tháng),Phát triển mới | Tồn(lũy kế),Số liệu hủy | Số thuê bao(*)(2.1),Số liệu hủy | Lũy kế tháng(2.2),Số liệu hủy | Lũy kế năm(2.3),Số liệu hủy | Số TB hủy trong tòa nhà(*)(2.4),Số liệu Phát sinh cước | TB PSC tháng chọn(hoặc tháng T-1)(3.1),Số liệu Phát sinh cước | TB PSC tháng lũy kế năm(3.2),Số liệu Phát sinh cước | Hủy trong tháng PSC chọn(3.3),Số liệu Phát sinh cước | Hủy lũy kế PSC(3.4),Số liệu Phát sinh cước | TB PSC tháng trước(hoặc tháng T-2)(3.5),Số liệu Phát sinh cước | PSC thực tăng LK tháng T-1(3.6),Số liệu tạm dừng | Số thuê bao dừng trong ngày(*),Số liệu tạm dừng | Tổng số thuê bao có trạng thái tạm dừng tính đến ngày (*),Số liệu tạm dừng | Tạm dừng lũy kế tháng,Chỉ tiêu thuê bao ngưng PSC | TB PSC thực tăng tháng chọn(4.1)(Cột 3.1 - 3.5),Chỉ tiêu thuê bao ngưng PSC | TB ngưng PSC tháng(4.2)(cột 1.6 - 4.1),Chỉ tiêu thuê bao ngưng PSC | SL TB PSC năm trước(4.3),Chỉ tiêu thuê bao ngưng PSC | SLTB thực tăng lũy kế năm(4.4),Chỉ tiêu thuê bao ngưng PSC | TB Ngưng PSC lũy kế năm(4.6) (4.7-4.4),Chỉ tiêu thuê bao ngưng PSC | PTM lũy kế năm đến tháng PSC(4.7),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % TB ngưng PSC/Thuê bao PTM(4.8) (cột 4.2/1.6),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % TB ngưng PSC/Thuê bao PSC(4.9)(cột 4.2/3.1),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % ngưng PSC/PTM Lũy kế Năm(4.9.1)(cột 4.6/4.7),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % ngưng PSC Lũy kế năm(4.9.2)(cột 4.6/3.2),Chỉ tiêu tạm tính tháng T | Ngưng PSC tạm tính tháng T(5.1),Chỉ tiêu tạm tính tháng T | Thuê bao PSC tạm tính đến ngày thứ N của tháng T,"Chỉ tiêu tạm tính tháng T | Số tb tạm dừng các tháng T-2, T-3 đã khôi phục tính đến ngày N của tháng T",Chỉ tiêu tạm tính tháng T | Tỷ lệ Ngưng PSC/PTM tạm tính tháng T(5.2),Chỉ tiêu tạm tính tháng T | Tỷ lệ Ngưng PSC/PTM tạm tính lũy kế tháng T(5.3)
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,tam_dung_khoi_phuc_dich_vu_ngung_psc_mytv_thang_t_1_cap_ttvt_th_ngung_psc_thang_t_1,ngung_psc_mytv_thang_t-1_cap_ttvt_processed.xlsx,TH_ngung_PSC-Thang T-1,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,Đơn vị/Nhân viên KT,Phát triển mới | Yêu cầu(*) | Lắp mới,Phát triển mới | Yêu cầu(*) | Phục hủy,Phát triển mới | Yêu cầu(*) | Lũy kế tháng,Phát triển mới | Yêu cầu(*) | Lũy kế năm,Phát triển mới | Hoàn công | Hoàn công(*) (1.5),Phát triển mới | Hoàn công | Lũy kế tháng(1.6),Phát triển mới | Hoàn công | Lũy kế năm(1.7),Phát triển mới | Tồn(trong tháng),Phát triển mới | Tồn(lũy kế),Số liệu hủy | Số thuê bao(*)(2.1),Số liệu hủy | Lũy kế tháng(2.2),Số liệu hủy | Lũy kế năm(2.3),Số liệu hủy | Số TB hủy trong tòa nhà(*)(2.4),Số liệu Phát sinh cước | TB PSC tháng chọn(hoặc tháng T-1)(3.1),Số liệu Phát sinh cước | TB PSC tháng lũy kế năm(3.2),Số liệu Phát sinh cước | Hủy trong tháng PSC chọn(3.3),Số liệu Phát sinh cước | Hủy lũy kế PSC(3.4),Số liệu Phát sinh cước | TB PSC tháng trước(hoặc tháng T-2)(3.5),Số liệu Phát sinh cước | PSC thực tăng LK tháng T-1(3.6),Số liệu tạm dừng | Số thuê bao dừng trong ngày(*),Số liệu tạm dừng | Tổng số thuê bao có trạng thái tạm dừng tính đến ngày (*),Số liệu tạm dừng | Tạm dừng lũy kế tháng,Chỉ tiêu thuê bao ngưng PSC | TB PSC thực tăng tháng chọn(4.1)(Cột 3.1 - 3.5),Chỉ tiêu thuê bao ngưng PSC | TB ngưng PSC tháng(4.2)(cột 1.6 - 4.1),Chỉ tiêu thuê bao ngưng PSC | SL TB PSC năm trước(4.3),Chỉ tiêu thuê bao ngưng PSC | SLTB thực tăng lũy kế năm(4.4),Chỉ tiêu thuê bao ngưng PSC | TB Ngưng PSC lũy kế năm(4.6) (4.7-4.4),Chỉ tiêu thuê bao ngưng PSC | PTM lũy kế năm đến tháng PSC(4.7),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % TB ngưng PSC/Thuê bao PTM(4.8) (cột 4.2/1.6),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % TB ngưng PSC/Thuê bao PSC(4.9)(cột 4.2/3.1),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % ngưng PSC/PTM Lũy kế Năm(4.9.1)(cột 4.6/4.7),Chỉ tiêu thuê bao ngưng PSC | Tỷ lệ % ngưng PSC Lũy kế năm(4.9.2)(cột 4.6/3.2),Chỉ tiêu tạm tính tháng T | Ngưng PSC tạm tính tháng T(5.1),Chỉ tiêu tạm tính tháng T | Thuê bao PSC tạm tính đến ngày thứ N của tháng T,"Chỉ tiêu tạm tính tháng T | Số tb tạm dừng các tháng T-2, T-3 đã khôi phục tính đến ngày N của tháng T",Chỉ tiêu tạm tính tháng T | Tỷ lệ Ngưng PSC/PTM tạm tính tháng T(5.2),Chỉ tiêu tạm tính tháng T | Tỷ lệ Ngưng PSC/PTM tạm tính lũy kế tháng T(5.3)
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,tam_dung_khoi_phuc_dich_vu_tam_dung_khoi_phuc_dich_vu_chi_tiet_combined_tong_hop_theo_nvkt,tam_dung_khoi_phuc_dich_vu_chi_tiet_combined_processed.xlsx,tong_hop_theo_NVKT,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TTVT,DOIVT,NVKT,Tạm dừng Fiber,Tạm dừng MyTV,Khôi phục Fiber,Khôi phục MyTV,Chưa khôi phục Fiber,Chưa khôi phục MyTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
son_tay,/home/vtst/baocaohanoi/api_transition/runtime/son_tay/sqlite_history/report_history.db,tam_dung_khoi_phuc_dich_vu_tam_dung_khoi_phuc_dich_vu_chi_tiet_combined_tong_hop_theo_to,tam_dung_khoi_phuc_dich_vu_chi_tiet_combined_processed.xlsx,tong_hop_theo_to,id,__snapshot_id,__sheet_id,__row_num,__row_hash,__imported_at,TTVT,DOIVT,Tạm dừng Fiber,Tạm dừng MyTV,Khôi phục Fiber,Khôi phục MyTV,Chưa khôi phục Fiber,Chưa khôi phục MyTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
